sample_id,z,y
3393610,0,30.122284463031775
1958916,0,30.12362409749644
2821750,1,29.680054526978623
3523277,0,31.29345661648854
2673541,0,30.109362046634256
2799161,0,30.997577416898604
3950797,0,30.233565123294476
2969045,1,30.378357438494543
2838258,0,30.279356750709823
1997596,0,30.22290807660937
2464791,0,30.120915090796576
524164,0,29.876371140905135
650346,0,30.017336887378335
1365877,0,30.090244957195438
3068346,0,30.097843723328698
1356302,0,30.4394373532533
1762971,0,30.086270688852203
2724358,0,30.087460926997004
1605890,0,30.126625585772352
946841,0,30.166222844307853
890484,1,29.706796668365715
1418173,0,29.89802118897863
1726633,0,30.129942897489727
391400,0,30.960517164012895
233772,0,29.404202555008712
1160261,1,30.06918475836575
3172979,0,30.58722300474883
3347850,0,29.707458746656478
3785914,0,29.77997254199068
1133056,0,30.369642223342133
3770415,1,29.60339808209563
429501,0,29.705734210882692
2769583,1,29.14281179365823
1352914,0,29.588899992517824
268246,0,30.536655378565488
2149268,1,30.792004541304156
1881026,0,30.10349729545382
3063435,1,30.20792590431647
403029,0,29.571366365119914
1239237,0,29.93016467877678
1108978,0,30.71620373042636
3441888,0,29.3828759030123
3670134,0,30.680292863737403
377522,0,29.331905093973734
752668,0,31.063949410278397
1291325,0,30.728122294821105
1338526,0,30.25757542443173
2978048,0,30.616161555237156
3726130,0,30.00054443540527
1559276,0,30.450829827917335
2515622,0,31.107657597673334
1145561,0,30.201828746779565
3516268,0,30.373062775010325
3763100,1,30.07932025082816
1359522,0,29.87547899717045
1164427,0,29.51399565186226
2932110,0,30.37905744633387
3265326,0,29.072161024316106
3256437,0,29.251246533491717
986598,1,29.679759425761237
506720,0,29.965243982032995
501931,0,29.7712292762491
423655,0,30.370468271747217
910661,0,30.444570133546616
3304192,0,29.743424802101433
1478609,1,30.23062704641889
694284,0,30.130081043991453
3056775,0,30.00480471351276
328078,0,29.601057706352222
2672231,0,29.929336575301686
2831404,0,30.106912341060227
3224931,1,30.178283543625486
1021269,0,30.288662148234607
472043,0,29.98696235820097
3751696,0,29.834874130224335
3343143,0,29.77963129964292
1541240,0,30.181704827880527
1433558,0,30.03938041341686
2150701,0,30.848497318767453
1525304,0,29.0013299808903
2157375,1,30.204297398500238
347904,0,30.11546778270626
202456,0,30.369129412181312
3762699,0,30.30858678915141
2049677,0,30.332030292417414
2188682,1,29.470343922192306
3339611,0,30.16752081955109
1129681,0,29.97075990787832
250873,0,29.42290199039312
3771400,0,30.32603889805981
2943953,0,30.983363542659532
2645204,0,30.45156107116041
1447523,0,29.910814085998965
605437,0,29.284661110682134
1463249,0,30.261885294486692
3071239,0,30.247067745636375
2933418,0,29.610947230387154
1271753,0,29.65904969547519
748382,0,30.37736000459559
1731178,0,30.297737567504303
562568,0,29.663842603012803
3132879,0,29.113761175202466
368463,0,30.443141146855726
537505,0,29.326349580819603
872848,0,29.867079975155182
3744735,1,30.240747454907556
462718,0,29.607856329291806
707809,0,30.044090451017325
3417311,1,29.17416984971502
3809837,1,29.66457766499407
204694,0,30.545066100220986
3310250,0,29.06736455658963
232171,0,29.931477673768825
1786551,1,29.87845883888402
672168,0,30.307874508032373
364435,0,30.080702612363858
2264227,0,30.12993108659701
2520979,0,29.988323417573984
622613,0,30.76195846532636
416889,0,30.022798414738713
206772,0,29.355642512466776
1728906,0,30.571309536673677
2739127,0,30.283899052438777
2164450,0,30.97244609911741
3393348,1,30.55716460448068
2903865,0,31.342364413222406
560228,0,29.143800645811286
1680358,0,31.088413189411945
1452654,0,30.112804252756007
2964783,1,28.97202394043382
3890672,0,29.203306724882086
2728478,0,30.169036874534946
2126602,0,30.8034813624885
3123668,0,29.704787979732217
2851009,0,30.283124169161923
1394537,1,29.782023646280088
291254,1,29.887245609740127
261147,0,30.174637799009137
1864939,0,30.43546628563659
2833449,0,30.011620792495044
2113983,0,30.050501119170292
1316327,0,30.112777580689205
2443241,1,30.45564562871085
3655790,0,30.167972343885566
1687775,0,31.524861899736642
3151308,0,30.161732289655234
2986180,0,29.989573661047853
3284550,0,30.383939335757827
477629,0,30.343742884763454
2220363,0,30.644784148085837
1767843,0,30.66750153904554
464701,0,30.241161393132405
353730,0,29.32218148515551
1402942,0,30.039591429163067
2617672,0,30.226747467045133
1793659,0,30.231722870637906
264024,0,30.197692887136853
1744357,0,30.05981822470134
3114457,1,29.54940878652656
2447884,0,30.40162232625333
2200275,1,29.790508451553684
2579899,0,30.307584140257557
958220,0,30.386747737924537
1315300,0,29.980992281151803
2511953,0,30.10922846074283
3386793,0,30.114274713484463
1905445,0,30.448748879235197
2614491,0,30.30852729298381
476011,0,29.954082791598285
3414327,0,30.223073218078845
811654,0,30.399785996751216
1775285,0,30.66539298383603
3306960,0,30.008460345624577
982897,1,29.6882126087274
1216145,0,30.356256858392513
352307,0,29.40889440695752
3508810,0,30.456049075352468
2753765,0,29.927821188821202
1095284,0,31.330073696467938
1261092,0,29.235568284141173
421924,0,30.000924067601158
2473643,0,30.329225960894725
3802407,1,30.03011883839692
357824,0,30.119391038445258
3701864,0,30.377340961386384
2209198,0,30.20200037670548
616172,0,29.342545838438475
741703,0,29.133388807171542
1047354,1,30.185738910707485
1607084,1,30.022099901286367
3888409,0,30.428451299370362
3907304,0,30.236128617456203
2621495,0,29.969337360039447
1337994,0,30.125918032876097
1236277,0,29.416411581850983
984853,0,29.915886975287446
2023073,0,30.109278840949667
2401935,0,30.882620907753903
555554,0,30.0102211430635
716750,0,29.9711327196332
3491729,0,30.327997888263432
2142634,0,30.122789550715748
2215762,1,30.091109497245036
3740193,1,29.567887807353998
465472,0,29.304741758268836
1978425,0,30.693079119227594
564608,0,31.364416608643218
1215557,0,29.825694678930912
1538515,1,30.16601303299919
558148,0,29.490272330925176
1694670,0,31.12943970535729
1721087,0,29.99767512077226
1124151,0,30.412469521672293
1673144,0,30.396903792472994
3029235,0,29.997366877739566
2676704,1,30.577122157418025
3192408,0,30.605531365978063
1847122,0,29.867218936600906
807985,0,29.421554052217225
2701578,0,30.15671218734898
372313,0,29.785557044390373
1411897,0,30.054025632612802
2927844,0,30.371955413040162
2920008,0,30.149898478082182
3308797,0,29.96415325095683
2492263,0,30.3395359627792
1417676,0,30.396792632844047
2128056,1,29.61657882744486
912063,0,30.640142145469017
900133,0,30.4524820295565
2239211,0,30.385421037687316
823546,1,31.239811899972928
3240315,0,29.846593569256328
2191529,0,30.061720143117274
2920363,1,29.52172920429242
2974035,0,30.22534095400287
3731247,1,29.795383498013578
3060381,0,30.065519124275024
2716750,0,29.622891979234996
3692222,1,29.21635852307748
2034708,0,30.17106934994654
467536,0,30.028334885473377
3922120,0,29.95750869622319
3541409,0,30.706774336883125
3762786,0,30.422346496684963
1356280,0,29.4264353298648
2253658,0,30.340894412121006
936798,0,29.66783730518406
3264122,0,30.223650944639967
1145627,0,29.896264570052335
1625058,0,30.179312594664825
1162193,1,29.424435264792624
2229195,0,30.180489669322956
343534,0,31.464715394940487
1007156,0,30.225446664102712
297058,0,29.70680131598952
2602061,1,30.119952783807708
260529,0,30.097716324646377
233290,0,29.922538772720557
2967764,0,30.003110902458687
815381,0,30.162955666755632
3009458,1,29.91192020238131
510815,0,29.105933224663104
2640767,0,30.453041079832204
580930,0,30.018800347450377
3462880,1,29.55838344994632
2941234,0,30.13675530300197
2995519,1,30.26086959396904
1058050,1,30.257192652344337
825924,0,30.262634100584382
1429317,0,29.14309121177885
1081496,0,30.965676002751373
1349191,0,29.242314703216554
3041775,0,31.0333728820467
3682912,0,31.145226829543805
1894369,0,30.426171331828318
1056835,0,30.204481260200094
2586060,0,29.871956058015332
1967579,0,30.081093515300477
2621748,0,29.814745660677737
882537,0,30.346349720631917
3312813,0,30.53703840293738
1735750,0,30.319926087287154
3469778,0,29.689488859316715
1612350,0,30.335647917817735
2055057,0,30.062491729455772
3897787,0,31.034393274266463
2987457,0,30.480524053823785
2401088,0,29.63071440516369
3486482,0,29.60007679219538
3670622,0,30.278250813771077
1167430,0,29.68310911418978
2185971,0,30.040657758864594
2420000,0,31.04514639187194
3125233,1,29.67525501756699
3795810,0,30.174572081677503
2030696,0,30.523907496748375
2997074,0,30.513616752709687
2254601,0,30.416337840850442
580457,0,30.472518004001866
998338,1,29.378376229476366
2280686,0,31.13032966286497
3775676,1,30.09161574452844
2757530,1,29.813512474332914
2972842,0,30.296640318709276
1671523,0,30.564204549352503
3267863,0,30.61750005360744
2401379,0,29.828703066713697
714076,0,29.80048998782053
1260328,0,29.775024032277248
3728303,1,30.38361689524227
2550459,0,30.196245781705763
1202909,0,30.645320289956985
1134361,1,28.94313977591335
3426506,0,29.93546018625026
1878072,0,29.84729228932303
1016527,0,30.34293600731269
2670298,0,30.208380558813644
3086352,1,29.480952800019192
1041974,0,29.74905175008772
2124224,0,30.43143861742109
1994736,0,30.092647163321754
536890,0,30.941750491484218
2521947,0,29.686124017386764
2015871,0,28.97650347382278
2532246,0,30.500774427164238
2871069,0,30.43326182538263
1272717,0,30.388496931593533
1667391,0,30.958855734260293
3951279,0,29.859536646889588
292285,0,30.310601645062427
2456809,0,29.884278713930623
2705664,1,29.998144387506873
1006677,0,29.64412205367277
3066609,0,30.293680995549717
713839,0,30.056326809957294
1239658,0,30.25378997122256
2562287,0,30.45518910459524
1781696,0,30.406973578643974
1817456,0,29.96698659393578
744983,0,29.330571328630377
2917748,0,31.068023358551606
2269662,0,30.033656497798408
885759,1,29.115099360016405
3714417,0,29.912509811596156
2684267,0,30.231994967708495
1482199,0,30.32795931372141
3153105,1,29.86265440239133
1272956,0,30.213402714926115
2774929,0,30.276709793770316
1409740,1,30.645033451848693
3924566,0,30.426702289912825
2701912,0,30.307736975936738
2001138,0,30.499077491666906
2905467,0,29.774284119146774
1288705,1,29.951190752469067
761612,0,29.932241298328755
2041748,0,30.327365346602512
2469149,0,29.771371763509023
1338842,0,30.90505392370277
2986159,0,30.221050346343947
3731339,0,30.000846321139065
3899906,0,30.45533117516544
3524620,1,29.872884294486905
3018343,0,30.099438872550945
334429,0,29.383210337683188
598351,0,29.31643544725425
1865999,0,30.090544447136658
1122909,0,30.195083838453762
1854751,0,30.63549500580642
3077529,0,30.283542908881515
446099,0,30.249335882797496
1168044,0,30.079942023972812
888398,0,30.353632956748196
3235081,0,29.39449821607863
1975316,0,30.224492584386972
1128300,0,30.4590699609307
1228402,0,30.106230020471298
3701104,1,29.822882277500074
3513370,0,29.8842538669691
3149327,1,29.96250594993263
3490021,0,30.67529148742449
3212897,1,30.109332436847804
2260262,0,29.647511935346916
2800226,0,29.515118295503093
3845419,0,30.464122136081674
2412591,0,29.938870235249595
3091491,0,30.348141227934367
284155,0,29.769181436080206
1334211,0,29.4519545072506
619279,0,29.656633821757634
533683,0,30.405653438891434
927566,1,30.069498709710526
1126218,1,30.005478095526424
3896629,0,30.124378875000463
1337966,0,30.174261423776507
752870,0,30.353941864765467
2883890,0,31.016733123493218
2419215,0,29.56152359645257
1909665,0,30.46655815655344
3896503,0,29.92803730087392
569096,0,29.827527981422428
3020523,0,30.588580090961038
642122,0,30.291877347123425
1024272,0,30.201637090214508
3950755,0,30.622613101420256
1619654,0,30.594814767053848
1238708,1,29.490180102036437
3290418,0,30.215614514036183
2935896,1,30.307553396306307
2669168,0,30.388103224438215
2830023,0,30.175316309135976
2685274,0,31.178911302104122
614604,0,30.083191011217636
1450855,0,29.958911065709138
2052257,0,30.21525664874277
3789045,0,30.033811094729064
3099556,0,30.108942240718253
743858,0,30.363656828539938
2847816,0,30.582437277192398
1549108,0,30.28423909068914
371964,0,30.757054389206896
2984725,0,30.498037759507525
250521,0,30.559285737606945
3789345,1,29.8579459827125
264457,0,30.34644613310173
2106063,0,30.39415959099894
393120,0,29.867891829084723
1690970,1,30.299481168973106
2048680,0,30.14979168852529
3950245,0,29.787461760695
1020344,0,29.762878899458
2732614,0,29.966785686190583
2701598,0,30.30012787191956
2718328,1,30.07328447951672
2631858,0,30.273502539697713
437432,0,30.0183669663745
3377977,0,30.053348851264374
817160,0,30.60216882031809
1842328,0,30.61862098869385
3743860,0,30.318176495043414
416293,0,30.62111883225461
3057412,0,30.02909457553395
3663200,0,29.73054711280541
3247661,0,30.50561956188945
1808569,0,30.135944180867142
2412052,0,30.051749256149154
3701904,0,29.366113525856104
3514779,1,30.537743666096425
1565681,0,29.794406798319446
2590477,0,30.238359255572067
1808964,1,29.13773828361832
3066271,0,30.480720264542946
3493086,0,30.680785317774216
1706550,0,30.60456064273063
2230799,1,30.213834504572947
513702,0,30.230792731391144
997712,0,30.36210715518479
3278330,0,30.061350487339077
1262617,0,31.195658386396904
1846397,0,30.431114374013735
3483211,1,30.205474577767312
946622,1,29.89362581700177
815200,0,29.993498523475072
1097512,0,31.0335837476308
2158358,0,30.406037608348317
2518279,0,30.35427849793579
2947666,1,30.27369776421968
2691653,0,30.0923003996022
688902,0,29.599093732024837
2853961,1,29.201837000824746
379786,0,30.314224918022475
2108787,0,30.073934770695942
363308,1,30.010774171262767
1308799,0,30.55541414792368
1742679,0,30.230150557231244
1029186,0,30.143065539164994
474997,0,30.19636179988699
219436,0,29.984677144516628
2902507,1,29.481401394583635
2137782,0,30.454084806443394
367965,0,29.346626034451944
1956730,0,30.44160077749362
2536505,0,30.342668218008765
2747388,0,30.11412187769823
1366404,1,30.558172170641203
3745884,1,29.293095129711205
324277,0,30.496851045957452
1614627,0,30.212327462048407
978225,0,30.22860536246665
1044432,0,30.240738041258048
1458510,0,29.811854659070256
1966357,0,30.569208108985265
2906452,0,31.12054978983817
3909640,0,30.023559134009382
638598,0,30.344523969017644
1365044,0,30.96388779480908
3410824,0,29.307602002551242
3854056,1,30.402009797886034
3414479,0,30.158816795450793
2623816,0,30.448268979547183
1136077,0,29.56895423129273
220623,1,30.194886601307694
1192320,0,30.20578931164897
3519057,0,30.118719783234322
2566500,0,29.68407711214237
2498162,0,31.222535978351097
1660423,0,29.998689378337122
800598,0,30.37336320755761
307058,0,30.213807375440663
1718141,1,30.239446908716708
3457461,0,29.047388692144843
419690,0,30.468345491777757
582962,0,29.998768147768594
688103,0,30.339128234924573
3214761,0,29.362498988113654
2831554,0,30.17205867623168
2671874,0,30.167645711468627
3162347,0,30.127033816508614
3448808,0,29.389210703880856
2789669,0,30.164670692163355
410204,0,29.07979724514063
1007686,0,30.478635745076676
354103,1,29.361363910108555
3069043,0,30.05848704792465
1220262,1,29.090953751060876
3059801,0,29.541203904236948
3274749,0,29.615826472522055
3229115,0,30.26563032151144
750946,0,30.475418988943666
3957110,0,29.949313159582424
2745352,0,30.183289285819793
3019362,0,30.681992403387284
1210997,0,30.51084159858806
3533084,0,30.440664697981312
283226,0,29.62478241162441
3796596,0,29.985707851011348
2484398,1,30.026416417316888
330339,0,30.887342092708806
1825618,0,30.27119228791235
680873,1,31.101555419546177
1151594,0,30.170617366148495
2584913,0,29.91219353079763
3664492,0,30.00665730373749
1502081,0,29.44249314516633
508821,0,29.89119873445442
3371814,0,29.5302570086019
3428097,1,29.63326534792155
466618,0,29.197384711146523
529210,0,30.21260986611859
1518553,0,30.057076704492157
3308356,0,30.72113476139179
2575670,0,30.092417753851162
1811557,0,30.376600699848847
583474,0,30.77029990242782
3702426,1,30.370153514600254
1711686,0,30.552956328211422
3671651,0,30.014439940158862
3076821,1,29.82694841629141
2646986,0,30.37321381366715
2029494,0,30.11831441815498
2855806,0,30.557016367461735
2457945,0,30.05225303930923
3086041,0,30.001505545275727
959197,0,30.09475262959759
1013447,1,30.08198805626348
1124409,1,30.468672579960263
3323939,0,29.582426473211324
3349481,0,30.071820049205193
525054,0,29.578721549690798
2056632,0,30.354736330705865
1585625,0,30.348483484158837
3537762,0,29.88359813470112
695540,0,31.01564164685803
1072268,0,30.42389649339506
2942109,1,29.79705314926402
2678455,0,29.575095890093994
974592,0,29.674289002002745
2785136,0,29.04527122706761
1533225,0,29.468026560629024
251883,0,29.568844362164022
2012418,0,30.033523284566854
2599460,0,30.507521108580494
1672797,0,31.413450705295702
2797496,0,30.55315553800816
1477571,0,29.66913630061877
1584318,1,30.156713430558053
723882,0,29.536528450857624
2690108,1,30.4241751269822
319150,0,30.275057659540366
2403688,0,30.334572560305148
2274587,0,30.265524573957357
268867,0,29.577944397685076
276351,0,29.542311459011977
308325,0,29.34741551622177
2826838,0,30.247663761021098
2556786,0,29.9716783472868
3480403,0,29.770307061618
2474328,0,30.43976489428708
3518912,0,30.123998184602375
1959473,0,30.660641681325227
1612393,0,30.37084741336291
223944,0,30.64594929473377
3956567,0,30.594317430953716
1398057,0,30.13509950275048
3248321,0,29.71665519310253
3378220,1,29.17895086961731
3462325,1,30.023868544918034
2641659,0,30.51018385781947
2667004,1,30.99240839168434
2615462,0,29.775629513708516
1389648,0,29.024628987592244
1240720,0,30.223412850385657
2460303,0,30.135067604654203
972075,0,29.958660763845298
3666278,0,30.387629627312958
589924,0,30.062669108282837
525622,0,29.581298460470187
2876454,1,29.24690463226863
845911,0,30.101302281536842
3779564,0,30.329307240310417
2529578,0,29.956853842572546
1220050,0,30.0737494636661
3937889,0,30.307147239269728
1792204,1,30.623788943972414
1142207,0,30.479877565534704
3704665,0,30.23332279197014
1141587,1,31.03428845356203
3494470,0,29.97004385706559
559574,0,30.425565870929287
242097,1,29.817815195302682
245608,0,30.112035328516896
3360554,0,30.349115282905753
1162360,0,30.12388441168255
2817892,0,30.22259904171537
3659460,0,30.302506300492052
1461295,0,30.216976136075942
1540302,0,30.277568906429202
903647,1,29.91606249881084
1113832,0,31.086750803248563
984817,1,29.992348778150703
353457,0,30.523621207571413
1457469,0,30.155524315590622
1755171,0,30.08094822342346
467986,0,29.475048274168348
3764864,1,30.043395253932747
586521,0,29.426592128605026
2249912,1,30.2187788099116
635879,0,29.21370657647239
1336019,0,30.183841884306297
1164734,0,29.550293417389724
3302003,0,29.37811534506628
1548058,0,29.745053545296205
2178732,0,29.759162465839147
2844070,1,30.874127411855365
3455148,0,30.49829666544244
3084050,0,30.604752155061494
1635266,0,30.5436456868462
1545666,1,30.479326415398855
1245492,0,30.017188030218744
1752032,1,30.061155940521036
1083506,0,30.24805682317319
3397968,0,29.848088279926724
2767632,0,29.506819288954635
3085586,0,30.146250831204497
2008232,0,30.157230152367255
438603,1,30.21046034661887
2645309,0,29.73501198774302
1494402,0,29.76882634858757
2557104,0,30.58368700443735
3669215,0,30.037834384030212
3497989,0,30.038114786173065
2059539,1,29.984530266666013
408168,0,30.657040985113465
2987597,0,30.583307755119908
459078,0,29.214317741513725
833332,0,30.208041958419177
3293670,0,29.836865654541267
378058,1,29.13970827109707
2005473,0,30.250145968385386
3477391,0,30.13582417182577
574460,0,30.41825397027127
340171,0,30.60801869187394
2992960,1,29.624306024916656
2597322,0,30.512747551850403
1432189,0,30.156772663630086
3376632,0,30.376758571657014
3505583,0,29.98507955122149
750162,0,29.9766877937165
722015,0,29.061527175517643
751561,0,30.397128143837456
817084,1,30.28809791627222
3484437,0,29.151022411833313
2773708,0,31.15442270752144
2588960,0,29.74743120790765
2203104,0,30.04191941298034
3262671,0,30.14973971100203
3433796,0,29.69940092682777
3467877,0,29.613646901209503
1843529,1,29.812396533492052
2125601,1,30.017270003301668
475018,0,29.62918420823552
3544860,0,30.22137447762164
3171725,0,30.364230824699977
3794334,1,29.785060257452123
1935440,1,30.449167579456226
225637,0,29.419806244656012
1839379,1,30.000201027701923
253694,0,30.213491203602604
3661135,0,30.21257135449147
1083439,0,30.181582670901218
3395574,0,30.35709264849902
2983436,0,29.968242805236905
2395589,0,29.97492372702751
272690,0,29.96094239498782
3790471,0,30.305319427885678
3512960,1,30.178357318367286
2884865,0,30.15409386351612
1552572,0,29.361784805368174
2710574,0,30.06557051516381
3764912,0,29.989139259882112
3361187,1,29.944930712265865
2740526,0,31.04793980240492
1225558,0,30.20787995739272
1148998,1,30.156839989359604
2602454,0,30.357093402189467
2007580,1,29.97042215040864
863616,1,30.289137417387998
1952304,0,30.517801113371075
2227201,0,30.18370239081139
1894690,0,30.401200614046207
564360,0,30.192101411931468
1208367,0,30.309465885164272
3172890,1,30.354255042505887
1026027,0,30.004715756635218
540050,0,30.330412081528234
3831817,1,30.344928385693365
2402604,0,30.168388608214777
3337536,0,30.206934807613937
2645283,1,31.161396708780075
1744626,1,30.854282475795852
632385,0,29.612036203633007
2932297,0,30.217687905320403
1029637,0,30.532825771264157
2159308,0,30.016419195533413
3739808,0,30.1723399740456
830901,0,30.947079341382263
2400887,0,30.398133453861487
1273328,0,29.778614577988524
3894978,0,30.330794834316432
2448380,0,30.37168610335914
1126506,0,30.347192012805007
480240,0,29.20620957212959
3356511,0,29.922395653830456
2794529,0,30.734577828453588
1862688,0,30.068463018399928
3289376,0,30.102050254685736
3143640,0,29.50759873637252
2405470,0,30.003089544854415
2111920,0,30.04754982035577
3022133,0,30.027114669523787
1471833,0,30.333006317709614
930549,1,30.9153575301427
2920197,0,30.044792913841487
2415859,0,29.742078390827164
3141950,0,29.727374580474578
247834,1,30.63281895621151
3064632,0,30.53097529232855
3318732,1,30.093322797566262
2008967,0,30.16871185806101
435539,0,30.49588794480614
3462735,0,29.351537073212757
525557,0,30.260695552222487
2245065,0,30.083141477630942
3796401,1,30.706524368536805
3528743,0,29.952187879208626
1427431,1,30.624033323840496
1975318,0,30.088875875039324
2640979,0,30.604256005069075
2902661,0,31.29926310014602
1056307,0,29.295427723504762
2747009,0,29.23169236720806
454469,0,30.069852190714876
3138375,0,30.194427067965144
800546,1,30.157582408768317
3391200,0,29.437273869291054
3507562,0,30.06771954000486
205905,0,29.38454919757248
2034834,0,30.273107123592638
2241204,0,30.405167006852132
3504865,0,30.247637057673202
392716,0,29.986256662420548
1966710,0,30.666057977684094
817012,1,29.543158787756557
756620,0,30.356401348460807
3381119,0,30.21884808233787
1665621,0,30.359912059635693
1940063,1,29.585569381899678
2564658,0,30.551939688684545
1643043,0,29.985467274302028
529256,0,29.32596408380608
2903545,0,30.46111008555663
684392,0,30.190790668255516
3509558,0,30.055497508088475
2471240,0,30.37737172327409
2580865,0,30.275892868218172
1476533,0,30.178840956626367
1511845,0,30.278593799633388
872944,1,29.905516823663607
1954206,0,30.643879598784565
3074263,0,29.930467888326486
1560405,1,29.756944079460837
2422266,0,30.786805369627103
814334,1,29.834871104309137
2740760,0,30.06541799902061
2178745,1,30.290170961116065
402609,0,29.43309114616196
2506690,0,30.387054310710088
3752131,0,30.20103466748298
3852711,0,30.30054593839521
2843339,0,31.270085483023976
1259825,0,30.200330834194432
525129,0,30.32029964061297
3310982,0,29.638764225486973
2714288,1,30.2105247578389
1793259,0,30.351098535487125
449360,1,31.40763148547099
3494241,1,30.110454307536884
3231480,0,30.11853127856716
3150164,0,29.28903136497463
3907779,0,29.568156728067034
3079579,0,30.442187334053315
3414080,0,29.9537819741078
1112792,0,29.890733177021623
2609939,0,30.22540138680436
3336318,0,29.541527055149164
429871,1,29.828554788211285
474444,0,30.27441782708281
2926013,0,31.02382890122079
317547,0,29.48997033815835
1859164,1,30.1354808799449
3229897,0,29.462871114484233
3115040,0,29.934311803753392
1074777,0,30.104155326516807
3098919,0,29.966281377333672
1647242,0,30.41680105333249
3364755,0,30.455886241533854
3454824,0,29.83561875682055
3345533,0,30.498997448971814
990321,1,29.280760824353223
1504124,0,30.403974545075183
3072859,1,29.418658316479462
1560448,0,30.181130783434252
2009694,0,30.398376075356143
1049834,0,31.122547602945954
602445,0,30.145417869178367
641723,0,30.49178201660029
3943667,0,29.74271847052129
1767846,0,30.90388631481997
809061,0,30.511676010838915
613473,0,30.095442024155897
2578535,0,31.210071968391382
1848331,0,30.02533047675521
1155195,0,30.182062581962917
2033088,0,30.146267752499266
675307,0,29.78738913385148
628041,1,30.317446895812406
2733174,0,30.014554794411673
1834368,0,29.581803449956556
3930395,0,30.3091666028959
3446876,0,30.19513384479708
1504024,0,30.39827539985783
1238632,0,30.229710179414155
2035310,0,30.091637898066615
3192113,0,29.415506156249158
3396151,0,30.297155581612394
2888207,0,31.2179961663753
572960,0,30.01756209012619
1917252,0,29.86428209756906
896800,0,29.709130338295836
2212332,1,29.724333993471213
2714128,1,29.65920496738641
2678321,1,30.08444428669074
2542083,0,30.275198572888534
714416,0,30.414020625471597
2481206,0,30.07572625799211
903912,0,29.705903477934132
206214,0,30.263233711310694
3052527,1,30.011699543335954
3379199,0,30.605831441980836
3299099,0,29.891414599865396
1390978,0,30.320146542412232
1911244,1,29.91173480506992
2563152,1,30.24784818032821
255548,0,29.71501100135239
1084900,0,30.671676023237822
3696434,0,30.030786855805854
1303501,0,29.689942832401435
1851514,0,30.419910737904
2562219,0,30.253335927185947
1155051,0,29.963321272744576
1336586,0,30.266570677940546
3320896,0,30.19004624358567
3274410,0,30.799570173559754
3150946,1,29.693667957595043
1860311,0,30.009524379882208
3378248,0,30.031190054437968
596565,0,29.323793688438105
2433003,1,30.242771258090226
579682,0,29.324151026734015
2932040,0,30.303117852956493
887547,1,30.03339742007379
1345660,1,29.388723601503564
2765848,0,30.1102091536105
1821064,0,29.886265355072762
3906448,0,30.27709000471921
1625371,0,30.35581299495409
2908414,0,30.668192235620065
463541,0,30.55725717589945
1084583,0,30.797370983318057
3908572,1,29.662528032354892
2458943,0,30.33266638171834
451536,1,30.696554896092145
1879922,0,30.356825077955115
3271556,0,29.085200621621563
3842187,1,29.717174418575805
1285127,0,29.98551098041251
1573210,0,30.464347378692064
2392816,0,29.682078849312333
1113319,0,30.226662661102672
2055406,0,30.115467887641387
2519584,0,30.053396507397387
489458,0,30.49714030740449
1753991,0,31.20415773258856
449545,0,29.398432550186154
1681179,1,31.055696798317587
2704156,0,31.026404457077735
342349,0,30.92208356547695
1461184,0,30.168076432740836
1450186,0,30.306505218084563
2132690,1,29.09568996489149
2808150,0,30.287945291160096
2781396,1,29.736245115831984
983490,0,29.891782113440815
2125071,1,30.976130334738357
2852893,0,30.106859884115764
1707219,0,30.31802957218402
893172,0,29.984446229699678
910700,0,30.403982010732992
1106785,1,29.218386192764097
3699159,1,29.205984245532377
1700194,0,30.934966265873324
1170120,0,30.599601959430483
961130,0,30.138256914317274
2862667,0,30.39709939908391
2687612,0,30.222457877730573
238974,0,30.614004321132022
301183,1,29.676171164132157
3730692,1,30.70041763882688
2783206,0,29.396995305326392
2805659,0,30.580981737121604
3733294,0,30.13059442808826
1571294,1,29.12255742210125
3319000,0,29.296056693368158
515501,0,29.575243753022647
431369,1,29.800791050424227
2105458,0,30.334382341929373
2415655,0,30.699630598688636
897419,0,30.03922329440504
2586901,0,30.386213693664914
3422358,0,30.018664599361177
618342,0,30.337701786238387
3412504,0,29.90695221982709
1492197,0,29.894829664381593
724966,0,30.946446222603704
2846427,0,30.340899968263727
3731828,0,30.285812169761584
3542834,0,30.35646762333628
1350479,0,30.27845628923832
2235263,0,30.087512433184546
2551666,0,29.426166558345127
2673483,1,29.784799314888996
631780,0,28.95468679091547
2545879,1,30.410476698278913
3395967,0,29.865288622392985
1746560,0,29.943688186159775
1944567,0,30.61160162180708
1895880,0,30.19849794191935
3445529,0,30.422636462643652
3951924,0,30.13735828852891
761281,0,30.30628006263707
711592,0,29.2110018300636
2728236,0,30.428513563713945
3788645,1,30.204825766432666
1959293,1,30.551552248888616
3871073,0,30.411693667394037
835856,0,30.420324307228814
1717817,0,30.0427746153084
3868843,0,30.681982225273114
945189,0,30.22982260238783
468378,0,29.433468693174135
1964643,1,30.161628398705826
1679140,0,30.39914460057647
724632,0,29.59142187882968
305848,0,29.966707148192622
575361,0,31.000315568036665
1025775,1,30.396287306364638
3008413,0,30.120356227070534
3903612,0,30.043868400783897
205902,0,29.363703925184872
3458557,0,30.006741938532713
2603686,0,31.100288493179693
2709950,0,29.974068421413527
2145995,0,30.004571265458235
1917033,0,30.34064938609292
3148637,0,30.257340463228125
